company_id,company_name,company_status_de,legal_form_en,activity_code1,company_registration_date,addr_street,addr_house_number,addr_postal_code,addr_city,rating_points,limit_value
"07dda23af688e5b1f495887ed24d5295","company 2674","Aktiv","Limited partnership","70109","1998-03-10",,,"17153","Stavenhagen","13","5000"
"1552f8e8c62b290454f5ea8c74cfcf74","company 2675","Aktiv","Limited partnership",,"1974-03-07","7b96cccbc38bf433a251c4029e728902",,"84048","Mainburg","69","0"
"1765709ede90e8943f842ddf112313b4","company 2676","Aktiv","Private limited company","1089","1963-01-01","63fea46ec175f65a400a29794b4804f8",,"49124","Georgsmarienhütte","21","21000"
"018f51c4e058108d56dd65433e55620d","company 2677","Aktiv","Private limited company","42210","1996-05-02","44ea8f535657e79227b27012019b2e8a",,"66663","Merzig","59","0"
"3cd025a87be20dac8b293d7de02a68ee","company 2678","Aktiv","Private limited company","4120","1965-12-31","b4d1e4b60ac30635f488ef99ffbfacd2",,"56332","Alken","72","6500"
"0062a43151ae562a57dfde7f7a789f4e","company 2679","Aktiv","Registered merchant","46462","1934-12-31","d62c60280bf51299f69f7ca693ee7534",,"49577","Ankum","64","10500"
"e760ff5226874440e8d2c555d5e228d8","company 2680","Aktiv","Registered merchant","47","1976-01-15","c1d44b7b22cf8accb5d5cedf4eb09f3d",,"97421","Schweinfurt","83","0"
"b1730509d73a613456a1a6fa3ed662fa","company 2681","Aktiv","Private limited company","92001","1987-11-13","6bc478b56e65badaa6661fabff2779d4",,"32791","Lage","66","0"
"1292e7964d23db860b3ece956c2bf0ea","company 2682","Aktiv","Private limited company","7010","1997-10-22","0ab676e7adec6f5fe41495dd92c32390",,"91448","Emskirchen","33","11500"
"7856afb587c93b59e22894749dfb5b4e","company 2683","Aktiv","Private limited company","701","1977-12-29","ee629de545026d55737e78e300fc6b97",,"69412","Eberbach","26","410000"
"a261136f3bd8b7e1baa0f35a969a446f","company 2684","Aktiv","Private limited company","4651","1995-08-29","8da2f7923d7f0fdfc57bf757e16df062",,"20457","Hamburg","60","0"
"c9215bad3aa3dd6b63e30b9ca6cea13d","company 2685","Aktiv","Private limited company","46742","2017-02-09","860fcbb087141807ae5e3bf561298191",,"30559","Hannover","45","14000"
"d9f6ffb2c7ecaa7284d68973db54ade4","company 2686","Aktiv","Private limited company","0119","1993-11-16","9e394c557104d1deaa79a91f1ef599d8",,"39291","Drewitz","81","0"
"5556566707ba18628b80d51b72c63dd2","company 2687","Aktiv","Private limited company",,"1988-04-25",,,,"Unna","40","0"
"36f5891fa1aed7fa2b5fdd8a83b0a97c","company 2688","Aktiv","Private limited company","32200","1997-07-07","76927098fe50567f07fe860df6978b16",,"74925","Epfenbach","83","0"
"a4f11caf8a3180fbf4cf243ee345f1fc","company 2689","Aktiv","Limited partnership in which the general partner is a GmbH","3092","1957-10-07","e8fa440c7931e4f66389e6a61a586619",,"57482","Wenden","56","0"
"28dc73539ba0b2d539f4661684902d58","company 2690","Aktiv","Limited partnership in which the general partner is a GmbH","682","1997-10-01","59b4970c033f453626b4e9a38cbe0ff1",,"31515","Wunstorf","68","10000"
"7456d0ebb34e258ab772a2fe628051c8","company 2691","Aktiv","Private limited company","41201","1994-12-19","236e800be8f8e196f87c9c18f5500a7b",,"68309","Mannheim","68","6500"
"b79affc8459231bdbfe0ac458906d030","company 2692","Aktiv","Limited partnership in which the general partner is a GmbH","1812","1980-07-28","5782dafc72162d6a4cda39dba64b3ce9",,"33689","Bielefeld","6","290000"
"d4f76238d6af4477605470b5e0a4b557","company 2693","Aktiv","Registered merchant","01210","1949-04-07","62b6c2686b3f24e9c1b06b91a0d3ed80",,"97291","Thüngersheim","18","13000"
"e44123f2622be6d4007022bfb72d201e","company 2694","Aktiv","Limited partnership in which the general partner is a GmbH","56101","1998-12-31","e1bfc939a8f2dfd04b35104a3fd51be3",,"65185","Wiesbaden","81","205000"
"8f3b0f907594c66aade65d840dad267a","company 2695","Aktiv","Private limited company","412","1974-10-29","3c731196ae02bc5dc4f4dce9d58c4e10",,"66128","Saarbrücken","71","6500"
"07b8d780d3bb7e69a2906e59281e54a0","company 2696","Aktiv","Private limited company","7311","1996-08-07","a5491042169b2defbc2547d779a66b7b",,"40213","Düsseldorf","44","10500"
"129dc89e061a84157c083e7196f6fafe","company 2697","Aktiv","Private limited company","6203","1998-03-25","83af9c5706d2c03844f8bda812afd98a",,"41747","Viersen","79","12000"
"62ac6d3e81fba2d0e1d2cb62d33dead1","company 2698","Aktiv","Private limited company","66190","1989-07-17","673844e66e2e838e695e46b075f36819",,"24768","Rendsburg","7","0"
"bf2640380283331051ce70da8cb97acc","company 2699","Aktiv","Private limited company","4339","1997-08-18","9dc38fbd4507ea2a2e70b77a017dc9bf",,"98639","Rippershausen","90","6500"
"6eeba5f40ef5be3fb849cfa6cc3c4f4c","company 2700","Aktiv","Registered merchant","70101","1965-06-13","f02a931dd1f78e09fbffb6a5f13df4ed",,"44147","Dortmund","8","12000"
"09886fa4fe3d7bad0c372b4243addb66","company 2701","Aktiv","Limited partnership in which the general partner is a GmbH","32501","1986-03-04","5dbe8ddb7b0d2c34ab3a6ee1c6aff99e",,"82211","Herrsching am Ammersee","54","15000000"
"bb8d0a56b90947dcae8b69b656ad6d64","company 2702","Aktiv","Private limited company",,"1994-02-07","88cf52187abbb6ccc4c92fef417211d4",,"09618","Brand-Erbisdorf","50","0"
"ef9f3ea6acdb15db699108aec7db2999","company 2703","Aktiv","Private limited company","2562","1992-09-18","b2006c83c63ed8944899b80c582cc2a9",,"88279","Amtzell","82","610000"
"0fd4cf061bcc5b0c1fd5ea3ad7dc22d8","company 2704","Aktiv","Registered merchant","43210","1990-02-09","8de8defecbd23e872f2e63626384e9cb",,"37287","Wehretal","63","10000"
"0ac188cc56766513bf06094df2d0f541","company 2705","Aktiv","Private limited company","68311","1993-11-18","86ad4d4c6ffae52bc61b27f55d0d3769",,"79618","Rheinfelden (Baden)","16","15000"
"9b5422c04d30bb474fa422fa4a1f62b1","company 2706","Aktiv","Limited partnership in which the general partner is a GmbH","70109","1991-03-08","9df4c38af3195fd81114667257327a40",,"96231","Bad Staffelstein","73","1650000"
"ace484603ec59cbc5d9fb5239fd5ddae","company 2707","Aktiv","Registered merchant",,"1923-08-23","1e384792a38bd8339fe6b6adb2a177bb",,"33602","Bielefeld","53","0"
"39437dadb7538f3c29518cefac5dc579","company 2708","Aktiv","Private limited company","52222","2006-04-05","cf77018436fd978b19c4a44baac933e8",,"20539","Hamburg","70","220000"
"7e051d1b50d59563cf99dc1094ebbc9e","company 2709","Aktiv","Private limited company","5819","1835-12-31","baabb083ceae48253a5d688250e141e5",,"33609","Bielefeld","94","2250000"
"1f803d44582bb8169379d396147927c9","company 2710","Aktiv","Registered merchant","47770","1968-03-04","a365bddaae85fd0430204cb094419c50",,"35578","Wetzlar","60","10500"
"c5c2e579e538577d8c6c9c7400ddaeed","company 2711","Aktiv","Limited partnership in which the general partner is a GmbH","3011","1975-01-21","9be829f1c9b5ef70da68464eb9ef4dbd",,"24235","Laboe","16","200000"
"f06901178a4318ba35d61122d4cad6a6","company 2712","Aktiv","Private limited company",,"1995-03-28","8f22354c093776b3fb475e96ce3713ba",,"95367","Trebgast","2","0"
"4ba85eb30979b47628e157d1ee9cc0f6","company 2713","Aktiv","Limited partnership in which the general partner is a GmbH","47710","1923-03-20","50f8e754b3cf6c1e8669d102b12334e6",,"69121","Heidelberg","21","7500"
"98c4fbef6b2712fa8bf67b0ae68bf61b","company 2714","Aktiv","Private limited company","28990","1997-09-17","e4eee9719d801669b7b219bdc86eaab3",,"75196","Remchingen","45","405000"
"672f1b24568bb4704d4255142412c5b7","company 2715","Aktiv","Private limited company","6820","2000-02-18","465b915e66f24e4b78aad12a1a0177d5",,"28359","Bremen","68","7000"
"b4ecf58885e2969aff1e132ae0fffdb7","company 2716","Aktiv","Registered merchant","6622","1991-12-09","32db47954d6defc5b625ed84593dee79",,"12109","Berlin","61","10500"
"d320513f5eb12a414e6c8a782b8d2fa9","company 2717","Aktiv","Limited partnership in which the general partner is a GmbH","62030","1974-01-01","2e6e82b1c76cc35d1813004c197741cf",,"30455","Hannover","90","14500"
"b71e70902696994aad7b8b55e87f8fc5","company 2718","Aktiv","General partnership","6832","1998-03-19","025be6258bbea50ce44788444690cc98",,"30627","Hannover","17","5000"
"66dcbc6e13a1d07e92a7627d24b515ba","company 2719","Aktiv","Private limited company","96090","2004-11-10","e86c4f93f4c7e1bba754e70aac8cf1c9",,"53902","Bad Münstereifel","49","8500"
"f9b0698505c0ccabd70510a9b663c896","company 2720","Aktiv","Private limited company","43911","1980-04-01","0170be79a347c93f999913e90003b64d",,"24395","Kronsgaard","71","0"
"46866c711f92310eef9e93805b7874de","company 2721","Aktiv","Private limited company","47789","2000-07-31","7652eec4723bd95615b57d131052f503",,"20354","Hamburg","85","0"
"2e82ce4ebda03e480a9af239c1dfbf25","company 2722","Aktiv","Limited partnership in which the general partner is a GmbH","4941","1914-01-01","1443a03471abcb77dff5391276e76029",,"70327","Stuttgart","28","0"
"d452d48bd05dcc2bcbbc8b65ae50bab5","company 2723","Aktiv","Registered merchant","47789","1983-10-26","f7fbb36f0df7f10a7b3908a89b3bc740",,"54595","Prüm","30","10500"
"e06f405550f0e77b39f788064778574d","company 2724","Aktiv","Private limited company","4120","1992-12-22","367b86d210f84048b919fcfae8aabc40",,"15713","Königs Wusterhausen","51","0"
"9a081c6f3c975dd632cad25f10c659fa","company 2725","Aktiv","Private limited company","4669","2002-12-02","ed56a2e1acf5230d8ce22710e482faf4",,"32257","Bünde","53","12000"
"f582df933dd6e37cc21ebdfddcded189","company 2726","Aktiv","Limited partnership in which the general partner is a GmbH","32503","2003-01-26","8636c45b8ca15bf239093f9e12c12dea",,"42103","Wuppertal","92","21000"
"d6041e7a465119a2678c6ecb969a2d26","company 2727","Aktiv","Registered merchant","01199","1985-03-11","d1487fbe9ecde852e9ea2fc599de88b0",,"25355","Barmstedt","13","13000"
"01c927a44e6b36a8deb67e6f48fcb2bd","company 2728","Aktiv","Private limited company","46480","1977-12-13","22c679f62f344f01a597350d15571ca9",,"66119","Saarbrücken","59","0"
"c1eac045b5d0e3e824c08bb65275d282","company 2729","Aktiv","Private limited company","4941","1985-01-01","391d5206429ad32e6aba1ba211e14991",,"97424","Schweinfurt","20","925000"
"1c5d51c2d27cc8d7296d64977ced1ede","company 2730","Aktiv","Private limited company","46510","2000-05-03","8692511dff2d860622b267ecb3949292",,"22765","Hamburg","2","0"
"95d908969184518ddd3fb42e07903546","company 2731","Aktiv","Private limited company","4331","1949-04-01","d024687ecf93853a3bd4f8fff181e33f",,"63075","Offenbach","30","0"
"92ae99072f9499dd3754c71547bbfd7d","company 2732","Aktiv","Private limited company","7010","1995-03-30","d5cefa7a3bada242031eab6748f3677a",,"04155","Leipzig","20","9000"
"a80d724544c80870b760cddf6a26bfe7","company 2733","Aktiv","Registered merchant","2829","1962-07-19","95899aaac097c5252bcb93f3e185e41a",,"22047","Hamburg","14","10000"
"c1f6db7cbc41c0bea6ba8cf77e3753e8","company 2734","Aktiv","Registered merchant","47591","1984-03-01","f5a545f9a4f29bb8846b913818d6a7e9",,"80802","München","29","10500"
"744ffaac3a88d2b1fb4479b9f51a1f15","company 2735","Aktiv","Private limited company","6810","2000-06-28","e988fe510df9a71474d178ea3dac8e98",,"63533","Mainhausen","11","14500"
"fe71c331d92816a230e0f3dd9fd187f1","company 2736","Aktiv","Registered merchant","93290","1999-12-28","ea295b93c77224504a12fe1396fa45a3",,"52134","Herzogenrath","94","12500"
"a573e078ab5a14db6133b833998cd8b8","company 2737","Aktiv","Private limited company","2319","1979-12-31","652d871b8c559141bd6ee589c225f6ec",,"37697","Lauenförde","0","5300000"
"d57a9e34c30cb4c6437449f427a62782","company 2738","Aktiv","Private limited company","62030","1990-05-11","58bf67477bc61e628b14d28b57bb06e3",,"04565","Regis-Breitingen","62","9000"
"3a00320247bb17da91e4c9649d328132","company 2739","Aktiv","Registered merchant","47730","1914-09-30","1f1f823c5347faa4f4735f90e8201c72",,"31863","Coppenbrügge","87","10500"
"73b73dd3bc9f6a6daa6d4f376fd94225","company 2740","Aktiv","Limited partnership in which the general partner is a GmbH","3513","2001-01-16","301bd806a1b31470210ac53f83734f98",,"82031","Grünwald","14","0"
"6a487bb0f1753294f5c07616bdc34c2e","company 2741","Aktiv","Private limited company","71122","1994-09-22","3ba308b687b2cae21753400ac4c5cfed",,"39590","Tangermünde","43","40000"
"53bfb97091f84656a79f6e78328fbe72","company 2742","Aktiv","Private limited company","49391","1990-11-02","75968e710ddba66fac3b0fd4640bcf8e",,"88285","Bodnegg","67","12000"
"611b143b5c6063b9d447f5c5f7587176","company 2743","Aktiv","Registered merchant","47710","1921-12-31","db433cf8c14dcf42fcbd8db96cd1b150",,"97688","Bad Kissingen","59","10500"
"1b6954e5cbf6077aaa5960a9707ffc56","company 2744","Aktiv","Registered merchant",,"1961-05-17","93a29f5c6f146221f7baaaae501d20f4",,"79837","Häusern","70","0"
"3e1d2e0286e36743ce8e159c1d5090c9","company 2745","Aktiv","Registered merchant","43330","1974-07-15","1f6bef11d9a2b5e29ead0734ce6bebd2",,"88348","Bad Saulgau","81","10000"
"efa8cdb5b306d6338fd6a4b399f450ae","company 2746","Aktiv","General partnership","4511","1992-12-11","bebdb072df6a3b24db3a0ea39dfcf4eb",,"06526","Sangerhausen","6","5500"
"5ff716322c340b59b49d04fe96a0b7d8","company 2747","Aktiv","Private limited company","68","1992-08-05","bf2cff3bc3962f9e3d467929f4abaded",,"39619","Arendsee (Altmark)","81","7500"
"82798b1eac1c38e5c0225e81b4452699","company 2748","Aktiv","Private limited company","68311","1994-12-09","22b6345c7ef7e7a8a80225534b2a9843",,"16352","Basdorf","61","0"
"97e6b2a68df6348e1b7e3a209dee9e4d","company 2749","Aktiv","Public limited company","68201","1904-06-20","4968d79c6ee08730cf38e60fe1d3aed6",,"20355","Hamburg","19","0"
"5fdad28fc94e512524ab7d892c1da690","company 2750","Aktiv","Private limited company","7010","1979-05-22","20c10464a8073d4f85bfc3d4ff407962",,"37269","Eschwege","32","10500"
"8e033eba8fdf8d918946b1b0ec2e07a6","company 2751","Aktiv","Registered merchant","47991","1968-05-10","c52c6f35419edc6a5de51bdd2b0096f5",,"82216","Maisach","22","10500"
"fd0b819fcf3cba4baef2e23625df5129","company 2752","Aktiv","Private limited company","33140","1981-02-11","2872114e265d51d46f8be5ba8c8f78dc",,"72469","Meßstetten","68","115000"
"2409d2f6772af1793d7a37f180c2ad47","company 2753","Aktiv","Private limited company","6420","1984-12-21","0304d9a3037857837d88ba20cc51002f",,"73469","Riesbürg","80","7000"
"0028b86da8ffdda7e432184706f76c07","company 2754","Aktiv","Private limited company","6619","1990-08-23","f7e1b8fadf48a60fcc25df02c39faac1",,"44139","Dortmund","53","7500"
"fe9057e6aac10982f5fa403ee3d0223a","company 2755","Aktiv","Registered merchant","46350","1934-05-23","d1d30182d251f8627515a0ecfdaeb3c3",,"87527","Sonthofen","30","10500"
"a68860da6ba571773b2476ae916911ce","company 2756","Aktiv","Limited partnership in which the general partner is a GmbH","412","2000-04-01","56d68021f9ba96f4e4cc0f42063b2f43",,"29416","Steinitz","25","0"
"f9677213643d5be3e771ddc94d69e3f7","company 2757","Aktiv","Private limited company","68202","1948-12-31","0019fbb27b657f484b5b1c11c8e3cbbd",,"21109","Hamburg","65","43000"
"ed87edfaf2d65564fc54ff84ea224579","company 2758","Aktiv","Private limited company","41201","1984-02-07","de60cbc9b619ed32d6aeb18257286b03",,"37194","Wahlsburg","60","0"
"9476efb061f1c3a12931333670fbe38a","company 2759","Aktiv","Limited partnership","871","1996-03-06","0707099df07519f5b8ef064e46102046",,"20459","Hamburg","25","0"
"e26985318977b27def2ca886499dc4dd","company 2760","Aktiv","Private limited company","412","1998-10-08","2e249c215410516bc9e98b4770d0b6ab",,"06618","Naumburg (Saale)","96","0"
"8610f676ca1cf3a79ce65b117e59e649","company 2761","Aktiv","Limited partnership in which the general partner is a GmbH","4724","1963-05-06","efb4c7ae83c04270380b4ea61f9e9032",,"86154","Augsburg","55","40000"
"b23dcc007cd7baf258662220c43787a7","company 2762","Aktiv","Registered merchant","9609","1970-09-08","5490f09c09ca5eccd8824614dcc2cc1d",,"61169","Friedberg","25","13000"
"7cc1bf5c77dd26768fba22f3019342b9","company 2763","Aktiv","Registered merchant","47991","1234-99-31","f348d67119335162382c4285e19a9dfc",,"09125","Chemnitz","82","10500"
"496df9dbd464f462d1e0596c91fe3e93","company 2764","Aktiv","Other legal form","86909","1984-03-15","0acb6bdcbb05d33f5382532df850e54d",,"25845","Nordstrand","79","9000"
"a4bf85b25a4ce7ba15476d80675a4ed4","company 2765","Aktiv","Private limited company","41201","1991-07-02","850a5862726898619561d38ae0199559",,"08280","Aue","58","13000"
"c3e656e7baa166efe526fd52e8387533","company 2766","Aktiv","Limited partnership in which the general partner is a GmbH","4741","2003-06-30","25f047ceb8785d3f95a4de9ff2a375bf",,"71034","Böblingen","41","14000"
"33a8b9318c92743264a431cf3e481131","company 2767","Aktiv","Limited partnership in which the general partner is a GmbH","7022","1996-06-12","4a04754a2f59e0ca23e8e5af70875b28",,"40472","Düsseldorf","18","1150000"
"646677c9578fff52020c7c6521aafe44","company 2768","Aktiv","Private limited company","7112","1999-11-17","20008feb7a8676200ddddba7d656ec69",,"86343","Königsbrunn","68","15000"
"d3950f33df3edfc355b3569f2c234bfd","company 2769","Aktiv","Private limited company","70101","1997-12-04","da8e8a8728d68638744cf332c029f08a",,"88361","Altshausen","41","185000"
"f97a2f7271e602905566022b21c31134","company 2770","Aktiv","Registered merchant",,"1982-11-25","848631b72eb4fb0f8763472426868c0a",,"85774","Unterföhring","66","0"
"40691ecd94de40c41618455714f7f19c","company 2771","Aktiv","Private limited company","1106","1990-11-29","bdb72e6855e739085a4f3e6981e7e80f",,"86853","Langerringen","85","3050000"
"284936668057c812f596cb2c95dddb51","company 2772","Aktiv","Private limited company","41201","1988-05-19","4195109943d97f5617ae5d2afd0d48ed",,"23867","Sülfeld","44","6500"
"244361cbcf3422e5bde5a7f8f6308fcc","company 2773","Aktiv","Registered merchant","46731","2011-01-17","45a0c51fdc60d7f965eff45e1d6477c5",,"86911","Dießen am Ammersee","70","10500"
"c747bf039f91cf668bae7c30be9bad06","company 2774","Aktiv","Registered merchant","2562","1962-10-15","78c489f7e5e3f5c5d8d050d0357e3067",,"37520","Osterode","29","10000"
"425bb0261dd26f8db68e790d8fff99d7","company 2775","Aktiv","Private limited company","52229","2018-05-15","efd219fa4f47394ace53a06970e90f4c",,"22335","Hamburg","78","185000"
"92cf4c68d5ceec8f041a3b736ee774f9","company 2776","Aktiv","Limited partnership in which the general partner is a GmbH","47521","1963-01-01","133abe1d58b244a197221cf01a827af7",,"56368","Katzenelnbogen","82","0"
"0f813bf564e1aae4e18aa7c08ff14ea2","company 2777","Aktiv","Limited partnership in which the general partner is a GmbH, with shares","25993","2000-05-03","dfa6380b16a5e1b517253879a33c3d86",,"56242","Selters","25","12500000"
"86fee4e33e1829e5de3f49dc98867420","company 2778","Aktiv","Private limited company",,"1994-01-06",,,,"Fulda","78","0"
"982bb6dbd0dd19fd00065f4d6be4028d","company 2779","Aktiv","Registered merchant",,"1997-07-08","7e61a289b0b892131f4a64eeb9aba3f2",,"63584","Gründau","10","0"
"b42b1bc4e303956a6bf52694d7afd096","company 2780","Aktiv","Limited partnership in which the general partner is a GmbH","6832","2003-12-09","b0cb069c757d8cd5296cba6f8581cf1a",,"80331","München","33","360000"
"f3c06cdcfdd5c60eb3ae02728b3b1caa","company 2781","Aktiv","Registered merchant","43912","1965-06-23","6946817fd3fb5bc839e6b6c9976af93b",,"76676","Graben-Neudorf","49","10000"
"78e8f5eecca6fa79300336e3042f2e87","company 2782","Aktiv","Private limited company","411","1991-07-19","af6174e6e01591321eac2d639b72a1c8",,"16515","Oranienburg","37","0"
"327ad66e6249b1a91ad9a804ada782b3","company 2783","Aktiv","Private limited company","7010","1996-01-11","dab8abb0673ada4448a0b06503410a52",,"33719","Bielefeld","21","9000"
"11e8e2b785523885e0f7cc13063622c3","company 2784","Aktiv","Limited partnership in which the general partner is a GmbH","70101","1998-12-09","ab4787124da065e2c956a7dd6b5402ca",,"14195","Berlin","54","57000"
"7cc35181c034f8a1ec74962646d756a4","company 2785","Aktiv","Registered merchant","55101","1991-09-06","96b8475df9291a401385c92a8f251a68",,"58644","Iserlohn","59","0"
"8b55ed181f77bc3c4a634ebca3ffc858","company 2786","Aktiv","Private limited company","4765","1993-11-04","571236cad8ecb00a39f2a628ace433b0",,"41063","Mönchengladbach","2","0"
"d783ea37e03de6e53e95e98871e94e4c","company 2787","Aktiv","Private limited company","7010","1998-06-12","25f7ec4bea3b2f1688de05f003ddfa4d",,"57399","Kirchhundem","53","150000"
"e0530e48382ae154fe6edced916561fe","company 2788","Aktiv","Private limited company","46692","1977-12-31","f818312b1da3a2cad37a23b856489475",,"40213","Düsseldorf","96","12000"
"0017a5ff3c68c8da049c699bf7fe5560","company 2789","Aktiv","Private limited company","96090","1986-02-24","43729affea787cdc478139208102848b",,"52159","Roetgen","16","24500"
"d940d4dee570de02656c69bd7747bfc0","company 2790","Aktiv","Private limited company","70101","1989-03-23","be57b19225ea2428c669440bbcaf6d98",,"51429","Bergisch Gladbach","79","15000000"
"88efcc5bc8b8ded59b5d5b2c847629ae","company 2791","Aktiv","Private limited company","5811","1986-07-10","c04c501ed54afa97e57a7b48e8c3f263",,"70565","Stuttgart","29","0"
"1a26200234e0e903c1d31ab6d3ed2491","company 2792","Aktiv","Private limited company","13100","1991-10-24","3784e3dbf0beb38f9428784176b7f943",,"95152","Selbitz","84","14500"
"38c5d8fabb2309cc1b061095abccbebf","company 2793","Aktiv","General partnership","6201","1991-05-28","2805645c8e107237da101bfdb7e82919",,"65187","Wiesbaden","27","5000"
"bfdb2a16214f4bfcfda05bdf1e676ca1","company 2794","Aktiv","Private limited company","92001","1994-01-06","822bfeb065490e78067a52744af57ab6",,"30159","Hannover","79","7500"
"931bc9deee1e140287f75d7be5ccbe6c","company 2795","Aktiv","Limited partnership in which the general partner is a GmbH","70101","1971-11-23","64962a7aca5dc9a470695561be304f37",,"93413","Cham","20","405000"
"271799b36befaac46f1afbe9a141d4ab","company 2796","Aktiv","Private limited company","81292","1925-12-31","56c4d71ecb8607ad2a166b2c30203b52",,"56112","Lahnstein","67","120000"
"9ec9338d7b076478e189c77eff5b26f4","company 2797","Aktiv","Private limited company","4519","1990-08-22","101bcd8b5392fc1f1da73d4f63cad531",,"08371","Glauchau","15","1150000"
"9024d1c2fc17ea20e85f15675dd246b0","company 2798","Aktiv","Private limited company","47782","1990-07-03","694eaa06aad1867cfd66d72c3a8a5bfb",,"22765","Hamburg","20","2450000"
"2fa03f894dcc843ff72866b43b092dbf","company 2799","Aktiv","General partnership","4759","1984-08-16","64860ea43cdd370795905a334c82db77",,"48282","Emsdetten","18","5500"
"41804a144111abf28897e2b4be1ac6d3","company 2800","Aktiv","Private limited company","9609","2003-08-29","eac5363d7d253634f0f4b7205a78b76a",,"04808","Thallwitz","84","210000"
"c5f5783a508e66b0caa7fdfbc98ff9cb","company 2801","Aktiv","Registered merchant","47991","1862-03-08","36c05965656c768b63aee9445527908f",,"01814","Bad Schandau","17","0"
"ed3de82d014bf9c1b3f0f19bb217985e","company 2802","Aktiv","Registered merchant","52291","1947-06-26","2f77b44a0d1e1de20b74a1ca39784d75",,"32369","Rahden","86","10000"
"3e3391a738e7685ab64911971669b80d","company 2803","Aktiv","Private limited company","8121","1994-12-20","72d5cc5ea3aa82c8e55fb4f1327b2ca6",,"47059","Duisburg","4","41000"
"16826eaca913d9cc6e79aea6c5211dac","company 2804","Aktiv","Limited partnership in which the general partner is a GmbH","92001","2006-07-28","40ea6a168cef370e5a72b91d16bca544",,"98617","Meiningen","5","230000"
"98eb4bd3bf98d6d969f3fb48f7d68565","company 2805","Aktiv","Private limited company",,"1992-10-28",,,,"Husum","63","0"
"d35c2b66831b8202e3efa0264fc3c20a","company 2806","Aktiv","Private limited company","36003","1903-09-24","ff6c3133c8d8acba272cee939c833e25",,"45479","Mülheim an der Ruhr","75","11450000"
"e6235ce3bca73fdfb9972e63107f1329","company 2807","Aktiv","Private limited company","52291","1991-02-25","1cd88f78675c00089dfd20ce72e2a85c",,"27419","Groß Meckelsen","94","12000"
"dbe2ccc84a626d22cc6887af7a3e2a11","company 2808","Aktiv","Private limited company","45","1996-10-02","56b67a82b7ac232668bc38a76e0a9020",,"86663","Asbach-Bäumenheim","39","0"
"08237aa96fe2b1fe7fb9eb43c3cc8b77","company 2809","Aktiv","Private limited company","0322","1986-12-15","59cf55652249b80d7d5c91773859cca1",,"25992","List auf Sylt","56","180000"
"9dba3455e45615c993a3578a8b060928","company 2810","Aktiv","Registered merchant","4941","1998-09-11","79640ded91dfec92272242607f62a781",,"09131","Chemnitz","36","10000"
"1055604de44036a2faee941eabd608db","company 2811","Aktiv","Private limited company","4651","1990-08-30","dcf2ff14fa2768e9d43d82301cb55234",,"71088","Holzgerlingen","87","0"
"cb36478840ccd623ac26f66d643fc42d","company 2812","Aktiv","Private limited company","4311","1995-04-06","c17b505708ae7e10b937b1486ac8711b",,"37079","Göttingen","4","625000"
"de4079cba2111008ccfbaa828230a7ec","company 2813","Aktiv","Private limited company","7311","1997-08-01","f007cc3c8570b91ad016e93467c17318",,"46325","Borken","49","0"
"1addf0a323b83938af2b03d85ccde14d","company 2814","Aktiv","Private limited company","4615","2000-03-14","a2189827255100148dabc7d0083db78a",,"52068","Aachen","60","7500"
"e621ce2d3593b855c14ad1562671fca3","company 2815","Aktiv","Private limited company","6820","1999-09-23","301bd806a1b31470210ac53f83734f98",,"82031","Grünwald","28","11500"
"eac53ca17c577a2995c749df55c93020","company 2816","Aktiv","Private limited company","43911","1987-03-27","724fae0be64bb32d80ed4d02e9fb3568",,"52477","Alsdorf","76","6500"
"190e6ee39f70f915c5c5b121caa68287","company 2817","Aktiv","Limited partnership in which the general partner is a GmbH","4511","1936-01-01","cd23ab050f28c1e49e8c1ff674d43160",,"63739","Aschaffenburg","2","6200000"
"15712c1a7e2beb5d85db933b16d8776d","company 2818","Aktiv","Registered merchant","16290","1991-09-26","ebe2a343bc3e6fb6a87788f7c6a978e1",,"55294","Bodenheim","23","0"
"271e53ecdb83dfc0319893b2839a39de","company 2819","Aktiv","Private limited company","237","1971-02-05","c69c74ddf191cba3ef86455559d2f710",,"56427","Siershahn","93","7000"
"5cd8116c698f1be85ca2217d6584a85d","company 2820","Aktiv","Private limited company","46734","1997-01-22","993c021556e402cc9dc7000fc9b254b6",,"86179","Augsburg","1","19000"
"096758ee7cc5eca3611112ad24576710","company 2821","Aktiv","Registered merchant",,"2003-01-20","4ab193341641baac955a7ffa2e10af6b",,"40668","Meerbusch","97","0"
"c98e97f5795a71e0df6e807241ee5032","company 2822","Aktiv","Registered merchant","1813","1968-04-05","0afa4d7d91b8884e5c200575430d4cb5",,"75173","Pforzheim","95","10000"
"3c41fe4d816f07103275c6a3446a1668","company 2823","Aktiv","Private limited company","7311","1991-06-26","cfb1bd407c8fd6cbe3e261f08ffc5362",,"56626","Andernach","85","0"
"d18ef6f78cf460d579b128c0d14e7ef0","company 2824","Aktiv","Limited partnership in which the general partner is a GmbH","5222","2006-08-18","20438406a621ec3e68bca985e23454e0",,"21682","Stade","85","365000"
"e9428055b987af0ad23b9700954e91b0","company 2825","Aktiv","Private limited company","4722","1997-04-22","4d71acd9dcf2f0c0bb4dd7e2096b6c16",,"49393","Lohne","19","11500"
